date,expiry,type,strike,spot,iv,premium,delta
2017-02-17,2017-02-24,call,1100,1046.21,0.4526,8.08,0.2211
2017-02-17,2017-02-24,put,1100,1046.21,0.5326,65.49,-0.7398
2017-02-17,2017-02-24,call,1200,1046.21,0.4526,0.36,0.0155
2017-02-17,2017-02-24,put,1200,1046.21,0.5326,154.8,-0.9658
2017-02-18,2017-02-25,call,900,1054.42,0.4557,154.54,0.9945
2017-02-18,2017-02-25,put,900,1054.42,0.5357,0.42,-0.0149
2017-02-18,2017-02-25,call,1000,1054.42,0.4557,61.68,0.8082
2017-02-18,2017-02-25,put,1000,1054.42,0.5357,10.62,-0.2262
2017-02-18,2017-02-25,call,1100,1054.42,0.4557,10.2,0.2614
2017-02-18,2017-02-25,put,1100,1054.42,0.5357,59.71,-0.7031
2017-02-18,2017-02-25,call,1100,1054.42,0.4557,10.2,0.2614
2017-02-18,2017-02-25,put,1100,1054.42,0.5357,59.71,-0.7031
2017-02-18,2017-02-25,call,1200,1054.42,0.4557,0.53,0.0218
2017-02-18,2017-02-25,put,1200,1054.42,0.5357,146.95,-0.956
2017-02-19,2017-02-26,call,900,1047.87,0.1837,147.87,1.0
2017-02-19,2017-02-26,put,900,1047.87,0.2637,0.0,-0.0
2017-02-19,2017-02-26,call,1000,1047.87,0.1837,48.21,0.9679
2017-02-19,2017-02-26,put,1000,1047.87,0.2637,1.77,-0.097
2017-02-19,2017-02-26,call,1000,1047.87,0.1837,48.21,0.9679
2017-02-19,2017-02-26,put,1000,1047.87,0.2637,1.77,-0.097
2017-02-19,2017-02-26,call,1100,1047.87,0.1837,0.3,0.029
2017-02-19,2017-02-26,put,1100,1047.87,0.2637,53.81,-0.9051
2017-02-19,2017-02-26,call,1200,1047.87,0.1837,0.0,0.0
2017-02-19,2017-02-26,put,1200,1047.87,0.2637,152.13,-0.9999
2017-02-20,2017-02-27,call,1000,1079.98,0.2165,80.03,0.9951
2017-02-20,2017-02-27,put,1000,1079.98,0.2965,0.5,-0.0291
2017-02-20,2017-02-27,call,1000,1079.98,0.2165,80.03,0.9951
2017-02-20,2017-02-27,put,1000,1079.98,0.2965,0.5,-0.0291
2017-02-20,2017-02-27,call,1100,1079.98,0.2165,5.4,0.275
2017-02-20,2017-02-27,put,1100,1079.98,0.2965,29.62,-0.6652
2017-02-20,2017-02-27,call,1100,1079.98,0.2165,5.4,0.275
2017-02-20,2017-02-27,put,1100,1079.98,0.2965,29.62,-0.6652
2017-02-20,2017-02-27,call,1200,1079.98,0.2165,0.0,0.0002
2017-02-20,2017-02-27,put,1200,1079.98,0.2965,120.1,-0.9946
2017-02-21,2017-02-28,call,1000,1115.3,0.2525,115.31,0.9992
2017-02-21,2017-02-28,put,1000,1115.3,0.3325,0.14,-0.0084
2017-02-21,2017-02-28,call,1100,1115.3,0.2525,24.29,0.66
2017-02-21,2017-02-28,put,1100,1115.3,0.3325,13.6,-0.3733
2017-02-21,2017-02-28,call,1100,1115.3,0.2525,24.29,0.66
2017-02-21,2017-02-28,put,1100,1115.3,0.3325,13.6,-0.3733
2017-02-21,2017-02-28,call,1200,1115.3,0.2525,0.27,0.0189
2017-02-21,2017-02-28,put,1200,1115.3,0.3325,85.97,-0.9414
2017-02-21,2017-02-28,call,1200,1115.3,0.2525,0.27,0.0189
2017-02-21,2017-02-28,put,1200,1115.3,0.3325,85.97,-0.9414
2017-02-22,2017-03-01,call,1000,1117.44,0.2393,117.44,0.9996
2017-02-22,2017-03-01,put,1000,1117.44,0.3193,0.09,-0.0056
2017-02-22,2017-03-01,call,1100,1117.44,0.2393,25.0,0.6884
2017-02-22,2017-03-01,put,1100,1117.44,0.3193,12.06,-0.3528
2017-02-22,2017-03-01,call,1100,1117.44,0.2393,25.0,0.6884
2017-02-22,2017-03-01,put,1100,1117.44,0.3193,12.06,-0.3528
2017-02-22,2017-03-01,call,1200,1117.44,0.2393,0.22,0.0164
2017-02-22,2017-03-01,put,1200,1117.44,0.3193,83.72,-0.9441
2017-02-22,2017-03-01,call,1200,1117.44,0.2393,0.22,0.0164
2017-02-22,2017-03-01,put,1200,1117.44,0.3193,83.72,-0.9441
2017-02-23,2017-03-02,call,1100,1166.72,0.2654,67.68,0.9474
2017-02-23,2017-03-02,put,1100,1166.72,0.3454,2.85,-0.1047
2017-02-23,2017-03-02,call,1100,1166.72,0.2654,67.68,0.9474
2017-02-23,2017-03-02,put,1100,1166.72,0.3454,2.85,-0.1047
2017-02-23,2017-03-02,call,1200,1166.72,0.2654,5.56,0.2276
2017-02-23,2017-03-02,put,1200,1166.72,0.3454,43.01,-0.7136
2017-02-23,2017-03-02,call,1200,1166.72,0.2654,5.56,0.2276
2017-02-23,2017-03-02,put,1200,1166.72,0.3454,43.01,-0.7136
2017-02-23,2017-03-02,call,1300,1166.72,0.2654,0.02,0.0017
2017-02-23,2017-03-02,put,1300,1166.72,0.3454,133.52,-0.9874
2017-02-24,2017-03-03,call,1100,1173.68,0.2719,74.42,0.9591
2017-02-24,2017-03-03,put,1100,1173.68,0.3519,2.36,-0.0878
2017-02-24,2017-03-03,call,1100,1173.68,0.2719,74.42,0.9591
2017-02-24,2017-03-03,put,1100,1173.68,0.3519,2.36,-0.0878
2017-02-24,2017-03-03,call,1200,1173.68,0.2719,7.67,0.2843
2017-02-24,2017-03-03,put,1200,1173.68,0.3519,38.58,-0.6666
2017-02-24,2017-03-03,call,1200,1173.68,0.2719,7.67,0.2843
2017-02-24,2017-03-03,put,1200,1173.68,0.3519,38.58,-0.6666
2017-02-24,2017-03-03,call,1300,1173.68,0.2719,0.05,0.0035
2017-02-24,2017-03-03,put,1300,1173.68,0.3519,126.71,-0.9809
2017-02-25,2017-03-04,call,1000,1143.84,0.358,143.89,0.9969
2017-02-25,2017-03-04,put,1000,1143.84,0.438,0.3,-0.0124
2017-02-25,2017-03-04,call,1100,1143.84,0.358,50.66,0.7919
2017-02-25,2017-03-04,put,1100,1143.84,0.438,10.67,-0.25
2017-02-25,2017-03-04,call,1100,1143.84,0.358,50.66,0.7919
2017-02-25,2017-03-04,put,1100,1143.84,0.438,10.67,-0.25
2017-02-25,2017-03-04,call,1200,1143.84,0.358,5.15,0.1731
2017-02-25,2017-03-04,put,1200,1143.84,0.438,64.85,-0.7763
2017-02-25,2017-03-04,call,1300,1143.84,0.358,0.09,0.0053
2017-02-25,2017-03-04,put,1300,1143.84,0.438,156.63,-0.9812
2017-02-26,2017-03-05,call,1000,1165.2,0.3573,165.21,0.9991
2017-02-26,2017-03-05,put,1000,1165.2,0.4373,0.12,-0.0053
2017-02-26,2017-03-05,call,1100,1165.2,0.3573,68.58,0.8827
2017-02-26,2017-03-05,put,1100,1165.2,0.4373,6.26,-0.1633
2017-02-26,2017-03-05,call,1200,1165.2,0.3573,9.95,0.2843
2017-02-26,2017-03-05,put,1200,1165.2,0.4373,49.27,-0.6757
2017-02-26,2017-03-05,call,1200,1165.2,0.3573,9.95,0.2843
2017-02-26,2017-03-05,put,1200,1165.2,0.4373,49.27,-0.6757
2017-02-26,2017-03-05,call,1300,1165.2,0.3573,0.29,0.0143
2017-02-26,2017-03-05,put,1300,1165.2,0.4373,135.84,-0.9623
2017-02-27,2017-03-06,call,1100,1179.97,0.3555,81.91,0.9265
2017-02-27,2017-03-06,put,1100,1179.97,0.4355,4.15,-0.1163
2017-02-27,2017-03-06,call,1100,1179.97,0.3555,81.91,0.9265
2017-02-27,2017-03-06,put,1100,1179.97,0.4355,4.15,-0.1163
2017-02-27,2017-03-06,call,1200,1179.97,0.3555,14.71,0.3755
2017-02-27,2017-03-06,put,1200,1179.97,0.4355,39.75,-0.5983
2017-02-27,2017-03-06,call,1200,1179.97,0.3555,14.71,0.3755
2017-02-27,2017-03-06,put,1200,1179.97,0.4355,39.75,-0.5983
2017-02-27,2017-03-06,call,1300,1179.97,0.3555,0.56,0.026
2017-02-27,2017-03-06,put,1300,1179.97,0.4355,121.74,-0.9425
2017-02-28,2017-03-07,call,1100,1179.97,0.3618,82.06,0.923
2017-02-28,2017-03-07,put,1100,1179.97,0.4418,4.35,-0.1195
2017-02-28,2017-03-07,call,1100,1179.97,0.3618,82.06,0.923
2017-02-28,2017-03-07,put,1100,1179.97,0.4418,4.35,-0.1195
2017-02-28,2017-03-07,call,1200,1179.97,0.3618,15.1,0.3779
2017-02-28,2017-03-07,put,1200,1179.97,0.4418,40.15,-0.5966
2017-02-28,2017-03-07,call,1200,1179.97,0.3618,15.1,0.3779
2017-02-28,2017-03-07,put,1200,1179.97,0.4418,40.15,-0.5966
2017-02-28,2017-03-07,call,1300,1179.97,0.3618,0.63,0.0282
2017-02-28,2017-03-07,put,1300,1179.97,0.4418,121.86,-0.9398
2017-03-01,2017-03-08,call,1100,1222.5,0.3672,122.91,0.9822
2017-03-01,2017-03-08,put,1100,1222.5,0.4472,1.3,-0.0413
2017-03-01,2017-03-08,call,1200,1222.5,0.3672,37.44,0.652
2017-03-01,2017-03-08,put,1200,1222.5,0.4472,20.01,-0.3704
2017-03-01,2017-03-08,call,1200,1222.5,0.3672,37.44,0.652
2017-03-01,2017-03-08,put,1200,1222.5,0.4472,20.01,-0.3704
2017-03-01,2017-03-08,call,1300,1222.5,0.3672,3.53,0.1183
2017-03-01,2017-03-08,put,1300,1222.5,0.4472,84.1,-0.8319
2017-03-01,2017-03-08,call,1300,1222.5,0.3672,3.53,0.1183
2017-03-01,2017-03-08,put,1300,1222.5,0.4472,84.1,-0.8319
2017-03-02,2017-03-09,call,1100,1251.01,0.3587,151.1,0.9955
2017-03-02,2017-03-09,put,1100,1251.01,0.4387,0.44,-0.0159
2017-03-02,2017-03-09,call,1200,1251.01,0.3587,57.85,0.8059
2017-03-02,2017-03-09,put,1200,1251.01,0.4387,10.9,-0.2371
2017-03-02,2017-03-09,call,1300,1251.01,0.3587,7.98,0.2271
2017-03-02,2017-03-09,put,1300,1251.01,0.4387,61.38,-0.7264
2017-03-02,2017-03-09,call,1300,1251.01,0.3587,7.98,0.2271
2017-03-02,2017-03-09,put,1300,1251.01,0.4387,61.38,-0.7264
2017-03-02,2017-03-09,call,1400,1251.01,0.3587,0.27,0.0125
2017-03-02,2017-03-09,put,1400,1251.01,0.4387,150.0,-0.9658
2017-03-03,2017-03-10,call,1100,1274.99,0.3425,175.0,0.9991
2017-03-03,2017-03-10,put,1100,1274.99,0.4225,0.13,-0.0053
2017-03-03,2017-03-10,call,1200,1274.99,0.3425,77.79,0.9035
2017-03-03,2017-03-10,put,1200,1274.99,0.4225,5.62,-0.1434
2017-03-03,2017-03-10,call,1300,1274.99,0.3425,13.87,0.3498
2017-03-03,2017-03-10,put,1300,1274.99,0.4225,44.19,-0.619
2017-03-03,2017-03-10,call,1300,1274.99,0.3425,13.87,0.3498
2017-03-03,2017-03-10,put,1300,1274.99,0.4225,44.19,-0.619
2017-03-03,2017-03-10,call,1400,1274.99,0.3425,0.58,0.0257
2017-03-03,2017-03-10,put,1400,1274.99,0.4225,126.83,-0.9417
2017-03-04,2017-03-11,call,1100,1255.15,0.3779,155.27,0.9946
2017-03-04,2017-03-11,put,1100,1255.15,0.4579,0.51,-0.0173
2017-03-04,2017-03-11,call,1200,1255.15,0.3779,62.1,0.8118
2017-03-04,2017-03-11,put,1200,1255.15,0.4579,10.96,-0.2296
2017-03-04,2017-03-11,call,1300,1255.15,0.3779,10.03,0.2596
2017-03-04,2017-03-11,put,1300,1255.15,0.4579,59.57,-0.6991
2017-03-04,2017-03-11,call,1300,1255.15,0.3779,10.03,0.2596
2017-03-04,2017-03-11,put,1300,1255.15,0.4579,59.57,-0.6991
2017-03-04,2017-03-11,call,1400,1255.15,0.3779,0.47,0.0197
2017-03-04,2017-03-11,put,1400,1255.15,0.4579,146.31,-0.9545
2017-03-05,2017-03-12,call,1100,1267.12,0.3188,167.13,0.9994
2017-03-05,2017-03-12,put,1100,1267.12,0.3988,0.11,-0.0048
2017-03-05,2017-03-12,call,1200,1267.12,0.3188,69.97,0.8952
2017-03-05,2017-03-12,put,1200,1267.12,0.3988,5.83,-0.1555
2017-03-05,2017-03-12,call,1300,1267.12,0.3188,9.87,0.2884
2017-03-05,2017-03-12,put,1300,1267.12,0.3988,47.7,-0.6687
2017-03-05,2017-03-12,call,1300,1267.12,0.3188,9.87,0.2884
2017-03-05,2017-03-12,put,1300,1267.12,0.3988,47.7,-0.6687
2017-03-05,2017-03-12,call,1400,1267.12,0.3188,0.24,0.0127
2017-03-05,2017-03-12,put,1400,1267.12,0.3988,133.91,-0.9623
2017-03-06,2017-03-13,call,1100,1272.83,0.3193,172.84,0.9996
2017-03-06,2017-03-13,put,1100,1272.83,0.3993,0.08,-0.0038
2017-03-06,2017-03-13,call,1200,1272.83,0.3193,75.15,0.9122
2017-03-06,2017-03-13,put,1200,1272.83,0.3993,5.02,-0.1372
2017-03-06,2017-03-13,call,1300,1272.83,0.3193,11.65,0.3244
2017-03-06,2017-03-13,put,1300,1272.83,0.3993,44.0,-0.6384
2017-03-06,2017-03-13,call,1300,1272.83,0.3193,11.65,0.3244
2017-03-06,2017-03-13,put,1300,1272.83,0.3993,44.0,-0.6384
2017-03-06,2017-03-13,call,1400,1272.83,0.3193,0.33,0.0165
2017-03-06,2017-03-13,put,1400,1272.83,0.3993,128.45,-0.9549
2017-03-07,2017-03-14,call,1100,1223.54,0.3782,124.01,0.9802
2017-03-07,2017-03-14,put,1100,1223.54,0.4582,1.42,-0.0437
2017-03-07,2017-03-14,call,1200,1223.54,0.3782,38.81,0.6543
2017-03-07,2017-03-14,put,1200,1223.54,0.4582,20.33,-0.3677
2017-03-07,2017-03-14,call,1200,1223.54,0.3782,38.81,0.6543
2017-03-07,2017-03-14,put,1200,1223.54,0.4582,20.33,-0.3677
2017-03-07,2017-03-14,call,1300,1223.54,0.3782,4.04,0.129
2017-03-07,2017-03-14,put,1300,1223.54,0.4582,83.71,-0.8221
2017-03-07,2017-03-14,call,1300,1223.54,0.3782,4.04,0.129
2017-03-07,2017-03-14,put,1300,1223.54,0.4582,83.71,-0.8221
2017-03-08,2017-03-15,call,1000,1150.0,0.5412,150.97,0.9714
2017-03-08,2017-03-15,put,1000,1150.0,0.6212,2.02,-0.0477
2017-03-08,2017-03-15,call,1100,1150.0,0.5412,64.37,0.7358
2017-03-08,2017-03-15,put,1100,1150.0,0.6212,18.64,-0.2878
2017-03-08,2017-03-15,call,1200,1150.0,0.5412,15.64,0.2979
2017-03-08,2017-03-15,put,1200,1150.0,0.6212,70.15,-0.6743
2017-03-08,2017-03-15,call,1200,1150.0,0.5412,15.64,0.2979
2017-03-08,2017-03-15,put,1200,1150.0,0.6212,70.15,-0.6743
2017-03-08,2017-03-15,call,1300,1150.0,0.5412,1.96,0.055
2017-03-08,2017-03-15,put,1300,1150.0,0.6212,153.65,-0.9165
2017-03-09,2017-03-16,call,1100,1188.49,0.5736,96.43,0.8447
2017-03-09,2017-03-16,put,1100,1188.49,0.6536,11.27,-0.184
2017-03-09,2017-03-16,call,1100,1188.49,0.5736,96.43,0.8447
2017-03-09,2017-03-16,put,1100,1188.49,0.6536,11.27,-0.184
2017-03-09,2017-03-16,call,1200,1188.49,0.5736,32.36,0.4675
2017-03-09,2017-03-16,put,1200,1188.49,0.6536,49.11,-0.5244
2017-03-09,2017-03-16,call,1200,1188.49,0.5736,32.36,0.4675
2017-03-09,2017-03-16,put,1200,1188.49,0.6536,49.11,-0.5244
2017-03-09,2017-03-16,call,1300,1188.49,0.5736,6.39,0.138
2017-03-09,2017-03-16,put,1300,1188.49,0.6536,121.04,-0.8278
2017-03-10,2017-03-17,call,1000,1116.72,0.6838,122.74,0.8875
2017-03-10,2017-03-17,put,1000,1116.72,0.7638,8.56,-0.1364
2017-03-10,2017-03-17,call,1100,1116.72,0.6838,50.75,0.5819
2017-03-10,2017-03-17,put,1100,1116.72,0.7638,38.86,-0.4225
2017-03-10,2017-03-17,call,1100,1116.72,0.6838,50.75,0.5819
2017-03-10,2017-03-17,put,1100,1116.72,0.7638,38.86,-0.4225
2017-03-10,2017-03-17,call,1200,1116.72,0.6838,14.14,0.2382
2017-03-10,2017-03-17,put,1200,1116.72,0.7638,101.36,-0.7347
2017-03-10,2017-03-17,call,1200,1116.72,0.6838,14.14,0.2382
2017-03-10,2017-03-17,put,1200,1116.72,0.7638,101.36,-0.7347
2017-03-11,2017-03-18,call,1100,1175.83,0.7268,93.24,0.762
2017-03-11,2017-03-18,put,1100,1175.83,0.8068,21.53,-0.257
2017-03-11,2017-03-18,call,1100,1175.83,0.7268,93.24,0.762
2017-03-11,2017-03-18,put,1100,1175.83,0.8068,21.53,-0.257
2017-03-11,2017-03-18,call,1200,1175.83,0.7268,36.56,0.4397
2017-03-11,2017-03-18,put,1200,1175.83,0.8068,65.88,-0.5502
2017-03-11,2017-03-18,call,1200,1175.83,0.7268,36.56,0.4397
2017-03-11,2017-03-18,put,1200,1175.83,0.8068,65.88,-0.5502
2017-03-11,2017-03-18,call,1300,1175.83,0.7268,10.41,0.1718
2017-03-11,2017-03-18,put,1300,1175.83,0.8068,138.07,-0.8003
2017-03-12,2017-03-19,call,1100,1221.38,0.7533,131.38,0.8544
2017-03-12,2017-03-19,put,1100,1221.38,0.8333,13.25,-0.1673
2017-03-12,2017-03-19,call,1200,1221.38,0.7533,61.77,0.5876
2017-03-12,2017-03-19,put,1200,1221.38,0.8333,45.67,-0.4165
2017-03-12,2017-03-19,call,1200,1221.38,0.7533,61.77,0.5876
2017-03-12,2017-03-19,put,1200,1221.38,0.8333,45.67,-0.4165
2017-03-12,2017-03-19,call,1300,1221.38,0.7533,22.23,0.2926
2017-03-12,2017-03-19,put,1300,1221.38,0.8333,105.58,-0.6854
2017-03-12,2017-03-19,call,1300,1221.38,0.7533,22.23,0.2926
2017-03-12,2017-03-19,put,1300,1221.38,0.8333,105.58,-0.6854
2017-03-13,2017-03-20,call,1100,1231.92,0.7443,140.16,0.875
2017-03-13,2017-03-20,put,1100,1231.92,0.8243,11.22,-0.147
2017-03-13,2017-03-20,call,1200,1231.92,0.7443,67.55,0.6203
2017-03-13,2017-03-20,put,1200,1231.92,0.8243,40.84,-0.387
2017-03-13,2017-03-20,call,1200,1231.92,0.7443,67.55,0.6203
2017-03-13,2017-03-20,put,1200,1231.92,0.8243,40.84,-0.387
2017-03-13,2017-03-20,call,1300,1231.92,0.7443,24.91,0.3191
2017-03-13,2017-03-20,put,1300,1231.92,0.8243,97.93,-0.6606
2017-03-13,2017-03-20,call,1400,1231.92,0.7443,6.97,0.1172
2017-03-13,2017-03-20,put,1400,1231.92,0.8243,177.95,-0.8562
2017-03-14,2017-03-21,call,1100,1240.0,0.7417,147.2,0.8883
2017-03-14,2017-03-21,put,1100,1240.0,0.8217,9.99,-0.1336
2017-03-14,2017-03-21,call,1200,1240.0,0.7417,72.49,0.6445
2017-03-14,2017-03-21,put,1200,1240.0,0.8217,37.63,-0.365
2017-03-14,2017-03-21,call,1200,1240.0,0.7417,72.49,0.6445
2017-03-14,2017-03-21,put,1200,1240.0,0.8217,37.63,-0.365
2017-03-14,2017-03-21,call,1300,1240.0,0.7417,27.42,0.3414
2017-03-14,2017-03-21,put,1300,1240.0,0.8217,92.51,-0.64
2017-03-14,2017-03-21,call,1400,1240.0,0.7417,7.88,0.1292
2017-03-14,2017-03-21,put,1400,1240.0,0.8217,170.98,-0.8437
2017-03-15,2017-03-22,call,1100,1249.61,0.7407,155.78,0.9022
2017-03-15,2017-03-22,put,1100,1249.61,0.8207,8.74,-0.1192
2017-03-15,2017-03-22,call,1200,1249.61,0.7407,78.76,0.6723
2017-03-15,2017-03-22,put,1200,1249.61,0.8207,34.19,-0.3397
2017-03-15,2017-03-22,call,1200,1249.61,0.7407,78.76,0.6723
2017-03-15,2017-03-22,put,1200,1249.61,0.8207,34.19,-0.3397
2017-03-15,2017-03-22,call,1300,1249.61,0.7407,30.77,0.3692
2017-03-15,2017-03-22,put,1300,1249.61,0.8207,86.42,-0.6145
2017-03-15,2017-03-22,call,1400,1249.61,0.7407,9.16,0.1454
2017-03-15,2017-03-22,put,1400,1249.61,0.8207,162.91,-0.8272
2017-03-16,2017-03-23,call,1100,1187.81,0.794,105.8,0.7744
2017-03-16,2017-03-23,put,1100,1187.81,0.874,22.03,-0.2435
2017-03-16,2017-03-23,call,1100,1187.81,0.794,105.8,0.7744
2017-03-16,2017-03-23,put,1100,1187.81,0.874,22.03,-0.2435
2017-03-16,2017-03-23,call,1200,1187.81,0.794,46.48,0.4849
2017-03-16,2017-03-23,put,1200,1187.81,0.874,63.91,-0.5095
2017-03-16,2017-03-23,call,1200,1187.81,0.794,46.48,0.4849
2017-03-16,2017-03-23,put,1200,1187.81,0.874,63.91,-0.5095
2017-03-16,2017-03-23,call,1300,1187.81,0.794,15.82,0.2219
2017-03-16,2017-03-23,put,1300,1187.81,0.874,132.04,-0.7534
2017-03-17,2017-03-24,call,1000,1100.23,0.8795,116.0,0.801
2017-03-17,2017-03-24,put,1000,1100.23,0.9595,19.26,-0.2161
2017-03-17,2017-03-24,call,1000,1100.23,0.8795,116.0,0.801
2017-03-17,2017-03-24,put,1000,1100.23,0.9595,19.26,-0.2161
2017-03-17,2017-03-24,call,1100,1100.23,0.8795,53.54,0.525
2017-03-17,2017-03-24,put,1100,1100.23,0.9595,58.16,-0.4729
2017-03-17,2017-03-24,call,1200,1100.23,0.8795,19.55,0.2573
2017-03-17,2017-03-24,put,1200,1100.23,0.9595,123.34,-0.7213
2017-03-17,2017-03-24,call,1200,1100.23,0.8795,19.55,0.2573
2017-03-17,2017-03-24,put,1200,1100.23,0.9595,123.34,-0.7213
2017-03-18,2017-03-25,call,900,973.82,1.0696,99.86,0.7278
2017-03-18,2017-03-25,put,900,973.82,1.1496,29.66,-0.2827
2017-03-18,2017-03-25,call,900,973.82,1.0696,99.86,0.7278
2017-03-18,2017-03-25,put,900,973.82,1.1496,29.66,-0.2827
2017-03-18,2017-03-25,call,1000,973.82,1.0696,46.11,0.4582
2017-03-18,2017-03-25,put,1000,973.82,1.1496,76.57,-0.5347
2017-03-18,2017-03-25,call,1000,973.82,1.0696,46.11,0.4582
2017-03-18,2017-03-25,put,1000,973.82,1.1496,76.57,-0.5347
2017-03-18,2017-03-25,call,1100,973.82,1.0696,17.68,0.2271
2017-03-18,2017-03-25,put,1100,973.82,1.1496,147.19,-0.7536
2017-03-19,2017-03-26,call,900,1036.74,1.1365,152.02,0.8358
2017-03-19,2017-03-26,put,900,1036.74,1.2165,18.19,-0.1778
2017-03-19,2017-03-26,call,1000,1036.74,1.1365,83.91,0.6209
2017-03-19,2017-03-26,put,1000,1036.74,1.2165,51.55,-0.3827
2017-03-19,2017-03-26,call,1000,1036.74,1.1365,83.91,0.6209
2017-03-19,2017-03-26,put,1000,1036.74,1.2165,51.55,-0.3827
2017-03-19,2017-03-26,call,1100,1036.74,1.1365,40.06,0.383
2017-03-19,2017-03-26,put,1100,1036.74,1.2165,107.72,-0.6054
2017-03-19,2017-03-26,call,1100,1036.74,1.1365,40.06,0.383
2017-03-19,2017-03-26,put,1100,1036.74,1.2165,107.72,-0.6054
2017-03-20,2017-03-27,call,900,1054.23,1.1,165.69,0.8675
2017-03-20,2017-03-27,put,900,1054.23,1.18,14.06,-0.1469
2017-03-20,2017-03-27,call,1000,1054.23,1.1,93.18,0.6638
2017-03-20,2017-03-27,put,1000,1054.23,1.18,43.22,-0.3428
2017-03-20,2017-03-27,call,1100,1054.23,1.1,45.03,0.4196
2017-03-20,2017-03-27,put,1100,1054.23,1.18,95.38,-0.5708
2017-03-20,2017-03-27,call,1100,1054.23,1.1,45.03,0.4196
2017-03-20,2017-03-27,put,1100,1054.23,1.18,95.38,-0.5708
2017-03-20,2017-03-27,call,1200,1054.23,1.1,18.8,0.2195
2017-03-20,2017-03-27,put,1200,1054.23,1.18,168.11,-0.7614
2017-03-21,2017-03-28,call,1000,1120.54,1.1206,142.68,0.7913
2017-03-21,2017-03-28,put,1000,1120.54,1.2006,25.76,-0.2214
2017-03-21,2017-03-28,call,1100,1120.54,1.1206,79.43,0.578
2017-03-21,2017-03-28,put,1100,1120.54,1.2006,63.74,-0.4229
2017-03-21,2017-03-28,call,1100,1120.54,1.1206,79.43,0.578
2017-03-21,2017-03-28,put,1100,1120.54,1.2006,63.74,-0.4229
2017-03-21,2017-03-28,call,1200,1120.54,1.1206,38.9,0.358
2017-03-21,2017-03-28,put,1200,1120.54,1.2006,123.02,-0.6289
2017-03-21,2017-03-28,call,1200,1120.54,1.1206,38.9,0.358
2017-03-21,2017-03-28,put,1200,1120.54,1.2006,123.02,-0.6289
2017-03-22,2017-03-29,call,900,1049.14,1.1348,162.44,0.8541
2017-03-22,2017-03-29,put,900,1049.14,1.2148,16.04,-0.1597
2017-03-22,2017-03-29,call,1000,1049.14,1.1348,91.7,0.6494
2017-03-22,2017-03-29,put,1000,1049.14,1.2148,46.88,-0.356
2017-03-22,2017-03-29,call,1000,1049.14,1.1348,91.7,0.6494
2017-03-22,2017-03-29,put,1000,1049.14,1.2148,46.88,-0.356
2017-03-22,2017-03-29,call,1100,1049.14,1.1348,44.9,0.4119
2017-03-22,2017-03-29,put,1100,1049.14,1.2148,100.29,-0.5782
2017-03-22,2017-03-29,call,1200,1049.14,1.1348,19.19,0.2188
2017-03-22,2017-03-29,put,1200,1049.14,1.2148,173.56,-0.7625
2017-03-23,2017-03-30,call,900,1038.59,1.1248,153.15,0.8407
2017-03-23,2017-03-30,put,900,1038.59,1.2048,17.44,-0.1731
2017-03-23,2017-03-30,call,1000,1038.59,1.1248,84.43,0.6259
2017-03-23,2017-03-30,put,1000,1038.59,1.2048,50.21,-0.3781
2017-03-23,2017-03-30,call,1000,1038.59,1.1248,84.43,0.6259
2017-03-23,2017-03-30,put,1000,1038.59,1.2048,50.21,-0.3781
2017-03-23,2017-03-30,call,1100,1038.59,1.1248,40.13,0.3856
2017-03-23,2017-03-30,put,1100,1038.59,1.2048,105.96,-0.6029
2017-03-23,2017-03-30,call,1100,1038.59,1.1248,40.13,0.3856
2017-03-23,2017-03-30,put,1100,1038.59,1.2048,105.96,-0.6029
2017-03-24,2017-03-31,call,800,937.52,1.2182,151.11,0.8472
2017-03-24,2017-03-31,put,800,937.52,1.2982,16.11,-0.1655
2017-03-24,2017-03-31,call,900,937.52,1.2182,82.32,0.628
2017-03-24,2017-03-31,put,900,937.52,1.2982,48.73,-0.3756
2017-03-24,2017-03-31,call,900,937.52,1.2182,82.32,0.628
2017-03-24,2017-03-31,put,900,937.52,1.2982,48.73,-0.3756
2017-03-24,2017-03-31,call,1000,937.52,1.2182,38.57,0.3828
2017-03-24,2017-03-31,put,1000,937.52,1.2982,105.03,-0.606
2017-03-24,2017-03-31,call,1000,937.52,1.2182,38.57,0.3828
2017-03-24,2017-03-31,put,1000,937.52,1.2982,105.03,-0.606
2017-03-25,2017-04-01,call,900,972.78,1.2637,108.0,0.7026
2017-03-25,2017-04-01,put,900,972.78,1.3437,38.98,-0.3047
2017-03-25,2017-04-01,call,900,972.78,1.2637,108.0,0.7026
2017-03-25,2017-04-01,put,900,972.78,1.3437,38.98,-0.3047
2017-03-25,2017-04-01,call,1000,972.78,1.2637,56.02,0.472
2017-03-25,2017-04-01,put,1000,972.78,1.3437,87.53,-0.522
2017-03-25,2017-04-01,call,1000,972.78,1.2637,56.02,0.472
2017-03-25,2017-04-01,put,1000,972.78,1.3437,87.53,-0.522
2017-03-25,2017-04-01,call,1100,972.78,1.2637,25.71,0.2693
2017-03-25,2017-04-01,put,1100,972.78,1.3437,156.54,-0.7148
2017-03-26,2017-04-02,call,900,966.72,1.2558,103.41,0.6908
2017-03-26,2017-04-02,put,900,966.72,1.3358,40.48,-0.3159
